name,latitude,longitude,address,postalCode
Sunset View Cemetery,40.4789575,-79.8790612,,
H&R Block,40.4351562,-79.9229823,,
Fraternity Houses,40.44209325700733,-79.93866138983043,,
Tribute to Children,40.4450001,-80.014064,,
McFadden's Saloon,40.4464526,-80.0076755,,
utoZone,40.37692875,-79.98707515,Saw Mill Run Boulevard; 2900,
Braddock Post Office,40.3980896,-79.8609372,,
Keystone Oaks Middle School Library,40.3875394,-80.0309313,,
South Hills Embroidery,40.3752778,-79.9840035,,
Unitarian Universalist Church of the South Hills,40.3650987,-80.0489569,Washington Road; 1240,15228
Bakery Square,40.45723019272323,-79.91598431389524,,
Steel Plaza,40.4398958,-79.99503,,
Wood Street Commons,40.43901858020156,-80.00093963267582,Wood Street; 301,15222
Social,40.4568414,-79.9159239,,
Smith Funeral Home & Crematory,40.49288982298869,-79.86494385937003,,
One Oxford Center,40.43799080993967,-79.998539402281,Grant Street; 301,15219
Dave's Barber Shop,40.45982325,-80.01799815,,
Fickes Hall,40.44891072592849,-79.9230941384877,,
BP,40.46067385257932,-79.86701681268711,,
Rite Aid Pharmacy,40.4839213661035,-80.03498707790285,,
Blawnox Police Department,40.49390549195654,-79.85993858271745,,
Eco Bistro,40.4511429,-80.0049447,,
gape Learning Center,40.4593235,-80.0229133,,
Grandview Ave at Cohassett St,40.4380159,-80.018296,,
Weldin's,40.43984144838284,-80.0009072059267,Wood Street; 415,15222
Calvary Episcopal Church,40.45597619131663,-79.92209686338293,Shady Avenue; 315,15206
The Jaggerbush,40.42702225756293,-79.9729707984266,South 23rd Street; 133,15203-2275
State Correctional Institution  Pittsburgh,40.470427107597374,-80.04143619915247,Beaver Avenue; 3001,15233
Starbuck's Coffee,40.4305441,-79.9229308,,
biance Hair & Nail Salon,40.4565662,-80.0069629,,
Nicki's Thai Kitchen,40.4521421,-80.0159315,,
rtifacts,40.4427468,-80.03142685000002,,
West Liberty Cycles,40.3940788,-80.0197198,Brookline Boulevard; 801,15226
Wines & Spirits,40.4361515,-79.9230594,,
CoGo's,40.49704690938304,-79.92612663829412,,
rtists Image Resource Inc,40.45465008935547,-80.0001981089732,,
Holy Trinity Catholic Church,40.37055093971395,-79.86588693177,Grant Ave Ext; 529,15122
Giant Eagle,40.43604881988018,-79.92195314326592,Murray Avenue; 1901,15217
Salim's Middle Eastern Food,40.4527735,-79.9489416,Centre Avenue; 4705,15213
Epiphany Church,40.44006605,-79.99104555,,
valon Police Department,40.501038,-80.066984,,
Italian Village Pizza,40.4390302,-79.9989687,Smithfield Street; 408,15222
Chatham Elementary School,40.4896292,-80.0139789,,
Crafton Childrens Corner,40.4253117,-80.0449013,,
ZAP Solutions,40.4487527,-80.0010707,,
Waterworks Cinemas,40.48993148682654,-79.89401474089058,,
Western Pennsylvania Hospital,40.46108783306162,-79.94609053304578,Friendship Avenue; 4800,15224
The Doughboy,40.4630553,-79.9669075,,
Destination XL,40.4100957,-79.9120795,,
Chamber of Commerce Building,40.44309889161454,-79.9959693967109,,
Fox Chapel Yacht Club,40.48568223307216,-79.87251029269292,,
Rex Theater,40.42906738614231,-79.98198810059179,East Carson Street; 1602,15203
Saint John of God Elementary,40.476007072579975,-80.06649566212307,Desiderio Way; 3,15136
5 Generation Bakers,40.46495099322092,-80.06797482947324,Chartiers Avenue; 1100,15136
Homewood Post Office,40.4519719,-79.8896717,,
Cindy Esther Plaza,40.42797329999999,-79.98619419999999,,
Bellefield Presbyterian Church bell tower,40.44702547443092,-79.95185793437709,,
Software Engineering Institute,40.44594694789681,-79.95000715687362,,
Wesley W. Posvar Hall,40.44207054737335,-79.95421081519497,South Bouquet Street; 230,15213
Waldorf School of Pittsburgh,40.4639135,-79.943092,,
Sacred Heart Parish,40.45634436709414,-79.92293807457317,Shady Avenue; 310,15206
iberty Ave at Tito Way,40.4430069,-79.9988363,,
Family Dollar,40.44695901777606,-79.89400849872914,,
Grace Memorial Presbyterian Church,40.45113173395088,-79.9570857002837,,
ily Baptist Church,40.4439653,-79.9747095,,
West Mifflin Community Park,40.3621555359931,-79.88590050411904,Bettis Road; 525,15122
Classic Lines,40.4381939,-79.9219664,,
First National Bank,40.487991623756,-79.8789514162024,,
William Penn Association,40.45091678511312,-80.01403225720834,Brighton Road; 709,
East Ohio St opp Union Ave,40.4529114,-80.003097,,
First Galilee Baptist Church,40.454077,-79.8960535,,
Negley Station C & D,40.4565504,-79.9330642,,
Subway,40.4563172,-79.9370732,,
Clearview Federal Credit Union,40.47042542872117,-80.09221202824817,nger Way; 101,
Tennis Village,40.4510267,-79.9348524,Walnut Street; 5419,15232
FatJack's Kitchen,40.5019679,-80.069888,,
Crowne Plaza Pittsburgh West-Green Tree,40.42031186180584,-80.05655718720341,,
Kennedy Park,40.49576909052887,-79.9282695613644,,
Herron Hill Pumping Station,40.4520106895606,-79.95322572108275,,
NPL Building,40.44472962744821,-79.95854555333531,,
SMS Group,40.44792307941674,-80.00202628826294,,
utoshine,40.3730967,-79.981494,,
North Ave at Elizabeth St,40.4829476,-79.9730891,,
Our Savior Lutheran Church,40.382222,-80.026389,,
Jade Grille,40.3805656,-80.0450813,Washington Road; 670,15228
Bruegger's Bagels,40.4379476,-79.9979771,,
Izzazu Salon & Spa,40.4410276,-79.9997811,,
dministration Building,40.4360024187655,-79.9930944122117,,
Uptown Pittsburgh Post Office,40.438769,-79.9859227,,
Wylie Post Office,40.4430822,-79.9805809,,
Oakwood Park,40.42608004079231,-80.06593806272419,,
Homeville Elementary School,40.3884025,-79.8739935,,
Ephesus Mediterranean Kitchen,40.4969594,-80.059048,incoln Avenue; 616,
Fellini Auto Sales & Service,40.400077781431946,-80.00000889648985,,
H&R Block,40.4978452,-80.0594708,incoln Avenue; 650,
Sue Murray Swimming Pool,40.45094954866878,-80.00153818382758,,
Tabernacle Baptist Church,40.4549255,-80.0140004,,
The Pitt Stop,40.4970369,-80.0569274,incoln Avenue; 564,15202
Saint Paul of the Cross Monastery,40.4230786553994,-79.98378749764386,,
Holy Trinity Cemetery,40.3690804,-79.8640597,,
Moonlight Cafe,40.3949169,-80.02283,Brookline Boulevard; 530,
First Niagara,40.46305270730788,-79.92398809161678,North Highland Avenue; 217,15206
Jupe Boutique,40.42797456698105,-79.97304018831485,East Carson Street; 2306,15203
Two PPG Place,40.44044179023137,-80.00329637689497,PPG Place; 2,15222
Connelly School,40.44394862925345,-79.9888090373693,,
Foster Square,40.45182366530302,-80.00792906405628,,
Imperial House,40.43336532903953,-79.9259170971752,,
The McKee Mansion,40.4656065,-80.0540478,,
Braddock Hills Shopping Center,40.41414948199012,-79.85409182270085,,
IHOP,40.41498037733746,-79.92296045952297,Browns Hill Rd; 4656,15217
Happy Nails,40.454094,-79.9988484,,
Children's Museum of Pittsburgh,40.452923001374494,-80.00598061098756,,15212
Shop N Save,40.3879545,-80.09291,Washington Pike; 2100,
Dairy Queen,40.42906500963965,-79.98497375002302,East Carson Street; 1223,15203
Roth Cash Register,40.39995873452833,-80.00103907793668,,
Redbox,40.4972553,-80.0602112,,
West Liberty Elementary School,40.403056,-80.01,,
Bangkok Balcony,40.4377887,-79.9209678,,
Radio Shack,40.3996202,-80.0440091,,
Fox's Pizza Den,40.47302188625583,-80.0730138925595,Woodward Avenue; 659,15136
Carmalt Field,40.38627875994129,-80.0064160804487,,
Motor Square Garden,40.45978407103382,-79.92697390560885,Baum Boulevard; 5900,15206
Schneider Truck,40.4779786,-80.0659084,,
South Bank,40.39281524432227,-79.99799234263202,,
Saint Josephs Cemetery,40.3969692,-80.0931109,,
Penn Brewery,40.45716062008363,-79.99156244192244,inial Street; 800,15212
Professional Office Building,40.4369563,-79.9991839,Boulevard of the Allies; 430; 432,15222
isual Arts Center,40.45092223256638,-80.01599739352277,,
Familylinks,40.45790663273907,-79.92262005192617,Shady Avenue; 250,15206
Priory Fine Pastries,40.4540844,-79.9997347,,
The Medicine Shoppe,40.4542215,-79.9429748,,
Evergreen Ave opp Franklin St,40.4904301,-79.971696,,
South Hills Junction,40.4209323,-80.0070646,,
PNC Bank - Eastside,40.45935,-79.9259173,Center Avenue; 5932,15206
rmstrong Playground,40.4279922,-79.9860168,,
West End-Elliott Overlook Park,40.44601921267393,-80.03404158562822,Marlow Street,15205
Hamilton Presbyterian Church,40.3509222,-80.0120405,,
Co Go's,40.422433479921125,-79.88491249850023,,
Duquesne Elementary K-6,40.3719137,-79.8481037,,
lpha House; Inc.,40.45501533973022,-79.922012272425,Shady Avenue; 435,15206-4403
Cesaroli Pizza,40.4729935,-80.0289495,,
Martin Luther King Jr. Elementary School,40.45501897284648,-80.00398771484355,,
Bellevue Elementary School,40.49391402969521,-80.05396497672712,,
MedExpress,40.4559829,-79.94203,Baum Boulevard; 5201,15224
O'Hara Student Center,40.44472605452577,-79.95695906603532,,
Thai Hana Restaurant,40.4409696,-79.9587902,Fifth Avenue; 3608,15213
Eastminster Child Care Center,40.4629016,-79.9229857,,
Stewart Avenue Lutheran Church,40.383024239321415,-79.97693180851576,,
Coffee Tree Roasters,40.3879928,-80.0489992,Beverly Road; 299,
Gulf,40.40298200982093,-79.88297210134053,,
Jimmy John's,40.4379944,-79.9220928,Forbes Avenue; 5833,
WS Vending Machine Co,40.4550761505914,-79.99971687267862,,
Three PNC Plaza,40.44136638794606,-80.00147098291473,Fifth Avenue; 201,
itamin Shoppe,40.41209078149258,-79.91101559589814,Waterfront Drive East; 380,15120
Des Places Hall,40.43593621495278,-79.9869102097705,,
Selection Boutique,40.4406382,-79.9580987,,
Shady Hill Center,40.4590531834839,-79.92099375153494,,
South Hills Junction,40.4209724,-80.0059955,,
rlington Recreation Center,40.4192352,-79.9749104,Salisbury Street; 2201,15210-1845
Flag Plaza,40.44290481194895,-79.99061532786918,,
Riverfront Landing,40.44977789219499,-79.98991801653887,,
Rankin Christian Center,40.4120984,-79.880072,,
Portofino's Pizzeria,40.37524178206345,-79.98302181264398,,
Walton United Methodist Church,40.4253591,-79.97795,,
Ingram Borough Hall,40.44600598152708,-80.06686382520563,,
Dickson Park,40.42901486112202,-79.87694508299268,,
Rent-A-Center,40.42857540000001,-79.9727669,East Carson Street; 2303,15203
WesBanco,40.47661868633672,-80.0314836768159,,
Keystone Paralyzed Veterans of America,40.4940676877487,-79.93049058641868,,
Pittsburgh Sports Bar,40.364900220484266,-80.01900722138649,ibrary Road; 3630,
Money Mart,40.4540225,-79.9979743,,
Sacred Heart Elementary School,40.45609573638826,-79.92299274255446,Emerson Street; 325,15206
Frederick J. Osterling Office and Studio,40.44797388373917,-80.0009475892867,,
Mr. Smalls Fun House,40.4805533,-79.9719086,,
Monongahela Incline Lower Station,40.432453832041695,-80.005036157523,,
PNC Firstside Center,40.43567395842037,-79.9979667505358,First Avenue; 500,
inden Elementary School,40.44529250765151,-79.91601894540793,,
Magee Playground,40.42499394333066,-79.93692869043512,,
PNC Bank,40.36424370300552,-79.98407663287115,,
Banksville Elementary School,40.4079154,-80.0369713,,
ctors Civic Theatre,40.4368,-79.9798,,
Sunnyside Elementary School,40.48152569161012,-79.93292892307335,,
J.P. "Honus" Wagner Statue,40.4469413,-80.0069398,,
China Palace,40.4509158,-79.9340005,,
Pizza Warehouse,40.3879764,-79.86295519999997,,
Giant Eagle,40.3660552,-79.9833663,,15227
Giggles,40.4379743,-80.0002446,,
Frisch's Resturant,40.3579212,-80.003092,,
Heartland Health Care Center,40.45521608149018,-79.93292500617532,S Negley Ave; 550,15232
Kraynick's,40.4649743,-79.9438442,,
Silk Elephant,40.436961,-79.9231201,,
Solar Financial,40.3749103,-79.9840432,,
Hillel Jewish University Center,40.4446115,-79.9479075,,
Dunkin' Donuts,40.37644696933522,-79.98399209093112,,
Borough of Carnegie Municipal Building,40.40396090606509,-80.0919770546073,terans Way; 1,15106
Starbucks,40.4380822,-79.9983547,Grant Street; 301,15219
rizon Wireless,40.4379725,-79.9196684,,
Grandview Elementary School Library,40.4245606,-79.992723,,
dvance Auto Parts,40.4315994,-79.9785305,1937,
Butler St at Center St,40.4949954,-79.944928,,
llegheny Valley Bank of Pittsburgh,40.4390895,-79.9979732,,
H&R Block,40.3820749,-80.0439304,,
William S. Moorhead Federal Building,40.44299003980201,-79.9950529676742,iberty Avenue; 1000,
ington Elementary School,40.47012207524544,-79.896519842873,,
Courtyard Pittsburgh Downtown,40.44399889906693,-79.99655390038478,,
Rose Tea Cafe,40.4450986,-79.948858,,
Original Mattress Factory,40.4151491,-79.9240556,Browns Hill Rd; 4638,15217
Sisters of Saint Francis Church,40.493904,-79.969085,,
South Bank,40.3929527,-79.9979917,,
William Penn Place,40.44017873362987,-79.99801906493532,William Penn Place; 525,15222
James Dean Auto Works,40.4920416,-80.0442816,Jacks Run Road; 579,
Pizza Hut,40.4559551,-80.0069856,Federal Street; 1219,15212
Beulah Baptist Church,40.4170937,-80.0029965,,
Rankin Borough Hall,40.41301292538884,-79.88037866055973,,
New  Balance,40.4417885,-79.9565202,,
Holy Assumption Orthodox Church,40.4261822,-79.9786414,,
The Children's Place,40.4080768,-79.917528,,
Zone One Police Station,40.45697343214019,-80.01590586522924,,
Sixth Ave at Smithfield St,40.4416485,-79.9979461,,
ssumption Hall (DU),40.43499403030244,-79.98693874278386,,
pher Reservoir,40.49096434472472,-79.95896920613644,,
Family Dollar,40.47887948909174,-79.96975015121578,,
McCormick Hall,40.442928258993,-79.95490491680188,,
Delanie's Coffee,40.4288961,-79.9810498,,
Frankl Electric,40.46594884748186,-80.07500985887238,Singer Avenue; 134,15136
Potomac,40.3972312,-80.0359548,,
Dollar General,40.49521851906637,-80.05538886256451,,
Rite Aid,40.4409465,-79.9569812,,
Coriander India Grill,40.4330024,-79.9230456,Murray Ave.; 2201,15217
Bridgestreet The Encore on 7th,40.44414866728787,-80.00099570181919,100,15222
Central,40.3903219,-79.9979879,,
Monro Muffler,40.377890600000015,-80.00290190000001,,
Original Gyro,40.3650962,-80.0180802,,
Goodwill South Side Store,40.42665995137662,-79.96686999010814,2700,
Saint Mary's Cemetery,40.46907666517573,-80.0869730076059,,
McDonald's,40.4403807,-79.9990905,Smithfield Street; 505,
Denny Park,40.50300587251677,-80.03454712292734,,
Julia Ward Howe Elementary School Library,40.3749957,-80.0310841,,
Rewind Memories,40.4339275,-79.9229196,Murray Avenue; 2002,
Slacker,40.4289082,-79.9839281,,
Coldwell Banker,40.4381914,-79.9197905,,
Bloom Cigar Company,40.42899787176116,-79.98660013382651,South 12th Street; 54,15203
llegheny County Department of Human Services,40.4371084885164,-80.00102429362924,Smithfield Street; 1,15222
Rite Aid,40.4879657,-79.8813201,Freeport Road; 1125,15238
vel House (DU),40.43595209316395,-79.99209854678496,,
Gateway,40.44203740458893,-80.004136786498,,
Honus-Wagner Apartments,40.405303810356415,-80.0883211454731,3rd Avenue; 1,15106
Pioneer Education Center,40.403125,-80.0080309,,
Horner School,40.4439577,-79.8803276,,
Taste of India,40.46604865869054,-79.95291750462388,,
Giant Eagle,40.46261436003594,-79.86495143249945,,
Gentilcore Jewelers,40.4879531,-79.8805202,Freeport Road; 1155,15238
Pittsburgh Athletic Association,40.44503902436678,-79.9539905537636,,
Bellevue United Presbytyrian Church,40.49504361350719,-80.0545524488885,,
Mount Oliver Police,40.4159106,-79.9869348,,
Union Trust Building,40.43996278136081,-79.99707693020935,Grant Street; 501,15222
City of Pittsburgh River Safety Center,40.44595454840046,-80.00417134967753,,
South Hills Country Club,40.357925747752255,-79.98653232032946,Brownsville Road; 4305,15236
Pittsburgh Valet,40.3989678,-80.0537263,Northridge Drive; 828,15216
Pentecostal Temple Church of God in Christ,40.46307695351215,-79.91761785069575,East Liberty Boulevard; 6300,15206
Pink Box Bakery & Cafe,40.4334555,-79.9231365,Murray Avenue; 2104,
CH Auto Sales,40.3819932,-79.9969774,,
C&D Auto Services,40.46470231305818,-80.07355899638742,Chartiers Avenue; 1265,15136
Kentucky Avenue School,40.4503199,-79.9298496,,
Schenley Park Ice Skating Rink,40.43204864927015,-79.94524410113863,,
Pittsburgh Internal Medicine Associates,40.36507662288873,-80.02190748131972,ibrary Road; 3754,
Fort Pitt Block House,40.44119789973252,-80.0098249972833,,
Pizza Parma,40.44387666567691,-79.99856885318395,Penn Avenue; 823,
Feller's Garage,40.36398732624707,-80.02497974266791,,
DeBlasio's,40.3919311,-80.0662798,,
Barefoot Stitches & Gifts,40.3883813,-80.049954,Beverly Road; 313,
rt and Design Center,40.44578303863514,-79.92432971015873,,
rizon,40.43010584399196,-79.9240547461194,,
Washington Square,40.37894967454231,-80.04597489455573,Washington Road; 750,15228
Giant Eagle,40.4309201,-79.9770634,2021,
CVS,40.4389635,-79.9989962,,
Prince of Peace Roman Catholic Church,40.4298331,-79.9909315,,
First National Bank ATM,40.41743528015413,-79.98597400443073,Brownsville Road; 101,15210
Fantastic Sams,40.3650049,-80.0180555,,
Hyatt House Pittsburgh / Bloomfield / Shadyside,40.456939,-79.9389804,,
Mount Pisgah Presbyterian Church,40.42608316070066,-80.04614660456028,,
Persian Rug Gallery,40.3800549,-80.0443943,Central Square; 97,15228
First Unitarian Church,40.45060077554395,-79.94198216026554,Morewood Avenue; 605,15213
Wilson's Pharmacy,40.466054,-79.9549591,Penn Avenue; 4101,15201
Emerald Gardens,40.44962786196648,-80.0759593317719,,
Papa John's,40.4940438,-80.0519059,incoln Avenue; 355,
Wallace's Taproom,40.461988,-79.9246112,North Highland Avenue; 123,15206
State Farm Insurance,40.42804669762808,-79.97194112448186,East Carson Street; 2320,15203
Cabaret Theatre,40.44297461752472,-80.00098045131332,,15222
Shady Grove,40.4510239,-79.9329213,Walnut St; 5500 # 3,15232
Greenfield Presbyterian Church,40.42598271738772,-79.94207360081064,Coleman Street; 3929,15207
Hofbruhaus,40.4290232,-79.9647537,,
Bethel African Methodist Episcopal Church,40.45102417840807,-79.96892843216118,,
Weil Technology Elementary School,40.4452816,-79.9742539,,
Woolslair Elementary School,40.4640028,-79.956992,,
Meadow Park,40.49892921574099,-79.92204940693762,,
Spring Hill Elementary School,40.465,-79.9894417,,
21st Street Coffee and Tea,40.4411865,-80.0009478,Fifth Avenue; 225,15222
Sharpsburg Volunteer Fire Department,40.493979,-79.9250363,,
Epilepsy Foundation of Western Pennsylvania,40.43799946261584,-79.98756000848607,,
Warrington Beer Distributor,40.4220085,-79.9929991,East Warrington Avenue; 812,15210
Pamela's Diner,40.4509853,-79.9330275,,
Saint Johns Greek Catholic Church,40.4160135,-79.8839983,,
Gavino's Pizzeria,40.4649777768999,-80.0596722265261,Chartiers Avenue; 528,15136
Dormont Public Library,40.3941332,-80.0349312,,
Midtown Towers,40.441999900000006,-80.00020215,iberty Avenue; 643,
Pittsburgh New Church School,40.447991,-79.9040894,,
Cogos,40.42791004299649,-79.97080418782414,,
Bark Park,40.41799263128459,-80.0379002804496,,
Dollar Bank,40.4419825,-79.9580877,Fifth Avenue; 3714,15213
incler & Associates LLC,40.4369319,-80.0001053,Smithfield Street; 114,15222
Molly's,40.39703277752893,-80.03590863912328,Potomac Avenue; 1525,15216
Union Grill,40.44502060090197,-79.94791323648118,S Craig St; 413,15213
Episcopal Diocese of Pittsburgh,40.4409468,-79.9980755,,
Grant Bar & Lounge,40.4779094,-79.9697655,,
Kuhn's,40.3998163,-80.0429227,Banksville Road; 3125,15216
Good Looks Eyewear,40.4881734,-79.8830539,Freeport Road; 1101,15238
Heinz Field,40.44705972189666,-80.01603826923348,,
Sto-Rox Senior High School,40.4710565,-80.0740057,,
Gally Park,40.49790043385743,-79.97790696442269,,
West Penn Laco,40.4780246,-79.9694683,,
Dollar General,40.4939293,-79.9210467,,
New Emerson Elementary School Library,40.3620656,-79.8650687,,
Beth El Congregation,40.3950957,-80.0579275,Cochran Road; 1900,
Wendy's,40.41635021890769,-79.92495663262125,Browns Hill Rd; 4524,15217
Massage Envy,40.3804767,-80.0448309,Washington Road; 680,15228
ocelli Pizza,40.44242,-80.0030811,,
Sixth Presbyterian Church,40.43798491074443,-79.92292624013501,,
Jack Maggs Agency,40.3960902,-79.998512,,
dvance Auto Parts,40.46450884212538,-79.9250244105905,Station Street; 5905,15206
Rankin Police Department,40.4130863,-79.8804075,,
Saint Elizabeth Ann Seton Parish Administratve Center,40.406952,-80.0870882,,
Pittsburgh Theological Seminary,40.4670355,-79.9214401,North Highland Avenue; 616,15206
llderdice High School Library,40.4291622,-79.9190489,,
Ressurection Catholic Church,40.3906698,-80.0150705,,
Emmanuel Lutheran Church,40.45501387293434,-80.00129563144819,,
Oakland Catholic High School,40.4490967225116,-79.94892227827764,N Craig St; 144,15213
Grant St at Post Office,40.4428041,-79.9939693,,
Tower Auto Sales,40.49200852493884,-79.86455838445933,,
Mecka Fitness,40.3857492,-80.0440885,Washington Road; 439,15228
st Minit Mart,40.49129283639863,-79.8655629249042,,
K. Leroy Irvis Science Center,40.44896076939616,-80.0149699675796,,
Steel City Martial Arts,40.36399044999999,-80.0259308,,
Bible Center Church of God In Christ,40.4570428,-79.8961648,,
Shamrock's Inn,40.4515855,-80.0169842,Western Avenue; 919,
North Shore Riverfront Park,40.445249912235866,-80.01248183797206,,
Cafe Moulin,40.4520357,-79.9331913,Filbert Street; 732,15232
Baldwin Pool,40.38286103874424,-79.95697610647917,,
PNC Bank,40.4729963,-80.062489,,
The Humble Barber Company,40.4816746,-80.0340301,,
Thai Tamarind,40.4909232,-80.0474965,incoln Avenue; 172,
Gesling Stadium,40.44293781142841,-79.94026713011579,,
llegheny Therapy and Wellness,40.4524635,-80.0139461,Western Avenue; 808,15233
iberty Ave past 10th St,40.4429294,-79.9960944,,
Greek Orthodox Metropolis of Pittsburgh,40.45222134839233,-79.93898228184477,Ellsworth Avenue; 5201,15232-1421
East End Smithfield Cemetery,40.4389561,-79.9139926,,
s Getz Memorial Park,40.4187223068219,-79.89292027307505,,
Commonwealth Press,40.42908642665935,-79.97803484051207,East Carson Street; 1931,15203
Pittsburgh Urban Christian School,40.4409096,-79.8826896,,
Curry on Murray,40.4329003,-79.9228965,Murray Avenue; 2121,
Giant Eagle,40.4230794,-80.0353679,,
Rangers Field,40.47195563038393,-80.05201220099524,,
Wines & Spirits,40.4689152,-79.9609994,,
Cheers Bar,40.46916555000001,-79.8959906,,
Flowershow Studio,40.4379347,-79.9985839,,
terans Leadership Program of Western Pennsylvania,40.42818274795293,-79.97015289139712,East Carson Street; 2417,15203
Edgebrook,40.4030051,-80.0022281,,
gume,40.4501035,-79.9507308,,
Stone - Neapolitan Pizzeria,40.4410098,-80.0059051,,
Sunoco Gas Station,40.4511887,-80.0004285,,
Reformed Presbyterian Church of North America,40.4479522,-79.8979858,,
Munhall Park,40.40396595879633,-79.8939931705987,,
Grace Lutheran Church,40.463932,-79.982768,,
St. Bede Parish,40.4419643,-79.9109005,,
Homestead Post Office,40.409091,-79.9029395,,
The Church Brew Works,40.4619769,-79.9643613,iberty Avenue; 3525,
ugust Wilson House,40.44497694744764,-79.98600453539082,,
Wines & Spirits,40.4589501,-79.926556,,
Wightman School Community Building,40.44267647354844,-79.92676069271437,Solway Street; 5604,
The Church in Pittsburgh,40.4489932,-79.9029413,,
Olympia Park,40.43099194824151,-80.0179308642477,,
Crazy Mocha,40.4630609,-79.9508866,iberty Avenue,
Gardner Steel Conference Center,40.44392953688909,-79.95809512570408,,
Peter's Pub,40.4420862,-79.9574481,Oakland Avenue; 116,15213
Falk Medical Building,40.44097306354891,-79.95895655697271,,
Page Dairy Mart,40.411173950000006,-79.9558276,,
Coffee Tree Roasters,40.4884888,-79.8830269,Fox Chapel Road; 48,15238
Rectory Guardian Angels,40.4440763,-80.0511936,,
Riverview United Presbyterian Church of Pittsburgh,40.483912991794696,-80.01399096938145,,
Bosetti Lawn Care,40.46968085,-80.07617594999998,Singer Avenue; 322,15136
Wood St at Third Ave,40.4389278,-80.0014795,,
Jerry's Records,40.4326859,-79.9229818,Murray Ave.; 2136,15217
w & Finance Building,40.43791900000001,-79.99796555,Fourth Avenue; 429,15219
River Front Park,40.4259312,-79.9730479,,
Willi's,40.364898555204114,-80.02084528157695,ibrary Road; 3738,
Enterprise,40.3809509,-79.999562,ibrary Road; 2590,
Forest Avenue Presbyterian Church,40.50493828784787,-80.0513257800547,,
Miller Funeral Home,40.49490626950851,-80.05390892329835,incoln Avenue; 460,
SouthWest Communities Federal Credit Union,40.4728875,-80.0740411,,
William Pitt Union Lawn,40.44357735089991,-79.95395463189465,,
Baskin-Robbins,40.4875272,-79.8816763,,
Grocery Kart,40.46399494999999,-79.93307610000001,Penn Avenue; 5482,15206
Saint Paul's Episcopal Church,40.371029,-80.0499422,Washington Road; 1066,15228
Chilren's Hospital of Pittsburgh Administrative Office Building,40.46605855,-79.95391475,Penn Avenue; 4401,15224
The Kennel Klub,40.36498886585141,-79.98445602487705,,
Carnegie Library of Pittsburgh,40.461057660499634,-79.92593885414573,S Whitfield St; 130,15206
Sheraton Pittsburgh Hotel at Station Square Hotel,40.43506004954026,-80.00593579249174,,
UPS Store,40.4090766,-79.9149815,,
Schaeffer Elementary School Library,40.43906,-80.05291,,
Covenant Fellowship Church,40.4438808,-79.8749671,,
Smithfield St at Forbes Ave,40.4397548,-79.9990518,,
Mount Ararat Baptist Church,40.46233510656702,-79.91392354180778,Paulson Avenue; 271,
The Big Easy Animal Hospital,40.4829312,-79.9549568,McCandless Avenue; 12,15201
Roberto Clemente Statue,40.4470082,-80.0040591,,
Jewish Community Center,40.43598342058393,-79.92402985869525,,
Iron City Auto Service & Sales,40.3921813,-79.9974388,,
Homeville Elementary School Library,40.3879861,-79.8739941,,
Dean Ornish Program,40.4160509,-79.9247387,Browns Hill Rd; 4584,15217
Camp Guyasuta,40.5012336376082,-79.91109693015552,,
Riverview Park,40.48108707525996,-80.02041298485186,,
Point Park College,40.4392359,-80.0020976,,
Woodhill Park,40.379345891135245,-79.89692470396169,,
Winchester Thurston School,40.452023582983806,-79.94235613490056,,
rotech; Inc.,40.50133083854561,-79.8658554290007,,
Deli on North Avenue,40.4556387,-80.005906,,
Barnes & Noble,40.4890956,-79.8940675,,
South Hills Junction,40.42082327142917,-80.00698223231981,,
Kassabs,40.42888547056285,-79.98606423792174,East Carson Street; 1207,15203
Citizens Bank,40.45391287569898,-79.99899182159778,,
ockhart Tire,40.4519387,-79.9999429,,
Paris 66,40.45996612335664,-79.92397624458457,Penn Circle South; 6018,
Wai Wai,40.4620218,-79.9489555,,
China Taste,40.4539697,-79.9979075,,
Negley Station A & B,40.4567,-79.931901,,
Cathedral of Learning,40.44398022443955,-79.9531735864704,Fifth Avenue; 4200,15260
Pittsburgh Oliver Citywide Academy,40.4639644143879,-80.02445843116277,,
Kaduck Auto Sales,40.382042,-79.9979494,,
Blawnox Community Park,40.49008767034868,-79.86499527821402,,
Target Drive,40.4110475,-79.9100499,,
Faith Temple Lighthouse Church,40.45802,-79.9009672,,
Parker's Cafe,40.3949518,-80.0224151,600,
Cardello Building,40.44924626919698,-80.02699599492658,North Point Drive; 701,15233
Woods Run School,40.4720133,-80.0389211,,
Turner Elementary School,40.448916402856106,-79.86477484337284,,
Rhododendron Shelter,40.47903965504671,-79.91044909688436,,
Walnut Place,40.41603518050501,-79.92469647144699,,
To Go,40.42708331933618,-79.89081526030611,,
Piccadilly Artisan Yogurt,40.3803559,-80.0439399,Washington Road; 695,15228
Brookline Tobacco Outlet,40.3939554,-80.0210409,Brookline Boulevard; 721,15226
rican Buyer's Discount Mattress,40.4090936,-79.9073993,East 8th Avenue; 401,15120
Bellevue Diner,40.496005,-80.0559164,incoln Avenue; 513,
North Ave at Grant Ave,40.4811279,-79.9747977,,
Brighton Road Auto Sales,40.4753779,-80.0301018,Brighton Road; 3160,
Old Engineering Hall,40.444973553128506,-79.95809824788475,,
Waterfront Power Center,40.41201104031956,-79.90513174604547,,
